"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"624","Guinea-Bissau",,"0114","Sorghum",2021,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2021,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2021,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2021,0.3,"0.3",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2021?metric=prc&download=csv",
"624","Guinea-Bissau",,"0112","Maize (corn)",2020,5.26375,"5.26375",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0112","Maize (corn)",2020,2.35714,"2.35714",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0113","Rice",2020,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0114","Sorghum",2020,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0114","Sorghum",2020,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2020,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2020,0.3,"0.3",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"624","Guinea-Bissau",,"01193","Fonio",2020,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2021,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2021,4.86667,"4.86667",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2021,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2021,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2021,2.35714,"2.35714",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2021,2.63188,"2.63188",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2021,0.705657,"0.705657",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0114","Sorghum",2021,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0114","Sorghum",2021,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0114","Sorghum",2021,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2021?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2020,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2020,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0111","Wheat",2020,4.86667,"4.86667",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2020,2.35714,"2.35714",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2020,2.63188,"2.63188",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0112","Maize (corn)",2020,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2020,0.700634,"0.700634",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0113","Rice",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0114","Sorghum",2020,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0114","Sorghum",2020,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"646","Rwanda",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2020?metric=prc&download=csv",
"686","Senegal",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2021?metric=prc&download=csv",
"686","Senegal",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2021?metric=prc&download=csv",
"686","Senegal",,"0112","Maize (corn)",2021,2.38699,"2.38699",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2021?metric=prc&download=csv",
"686","Senegal",,"0112","Maize (corn)",2021,3.13016,"3.13016",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2021?metric=prc&download=csv",
"686","Senegal",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2021?metric=prc&download=csv",
"686","Senegal",,"0112","Maize (corn)",2021,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2021?metric=prc&download=csv",
